id	e	k	m	t
96	3	8	74248806	31661
97	3	8	70922918	30345
98	3	8	76328342	32503
99	3	8	80553806	35087
0	3	9	155910960	76022
1	3	9	163085470	79689
2	3	9	154425317	77671
3	3	9	169134964	85672
4	3	9	172240339	85123
5	3	9	102014220	50887
6	3	9	171961561	83210
7	3	9	143717905	69925
8	3	9	169339856	80640
9	3	9	109998176	56857
10	3	9	207016507	98092
11	3	9	200933045	95621
12	3	9	85922243	46879
13	3	9	145916245	73591
14	3	9	186725080	91762
15	3	9	183105580	84262
16	3	9	197919559	94033
17	3	9	185559024	88356
18	3	9	169564833	79247
19	3	9	253679462	118868
20	3	9	31122461	15204
21	3	9	39258678	19595
22	3	9	126668759	64155
23	3	9	160630341	78139
24	3	9	170099600	82391
25	3	9	171579395	84611
26	3	9	111790573	57383
27	3	9	36406963	21202
28	3	9	170290882	84543
29	3	9	141040695	70229
30	3	9	166552705	79722
31	3	9	115400176	57510
32	3	9	163122437	80047
33	3	9	123178919	61740
34	3	9	169697050	83388
35	3	9	136865316	69946
36	3	9	176724438	84327
37	3	9	147613424	69992
38	3	9	221814742	106157
39	3	9	159404852	77750
40	3	9	161336836	78680
41	3	9	171810765	82978
42	3	9	210877817	97556
43	3	9	196283135	96924
44	3	9	160443023	79076
45	3	9	198450080	97564
46	3	9	167888234	79854
47	3	9	177652423	81377
48	3	9	89186007	46128
49	3	9	47956271	25563
50	3	9	206002003	93607
51	3	9	94749198	50139
52	3	9	192652961	86541
53	3	9	129678854	66054
54	3	9	142184622	69229
55	3	9	282754445	127952
56	3	9	161824386	77304
57	3	9	165930954	79968
58	3	9	138879002	65933
59	3	9	158582442	76072
60	3	9	148636336	72067
61	3	9	184378006	89869
62	3	9	161974301	78621
63	3	9	172423216	81298
64	3	9	220876807	104410
65	3	9	194365605	90635
66	3	9	157157148	75820
67	3	9	171789600	80301
68	3	9	193259977	89898
69	3	9	205192672	97464
70	3	9	170641574	84193
71	3	9	151559355	74558
72	3	9	161870763	80243
73	3	9	172238152	80242
74	3	9	138599725	69036
75	3	9	67861804	38248
76	3	9	175957669	85301
77	3	9	131136562	66273
78	3	9	151961190	74580
79	3	9	167767965	84274
80	3	9	192029712	92321
81	3	9	213388503	104427
82	3	9	199978434	93582
83	3	9	153888371	74205
84	3	9	63551263	35487
85	3	9	163590978	79951
86	3	9	152130075	74698
87	3	9	170417230	86604
88	3	9	170033494	83790
89	3	9	261857519	120345
90	3	9	165887132	79803
91	3	9	149470225	73835
92	3	9	165695055	80406
93	3	9	135071759	63557
94	3	9	167530504	81094
95	3	9	82459902	43844
96	3	9	165661962	80878
97	3	9	157076461	77195
98	3	9	174332674	83768
99	3	9	198938458	95930
0	3	10	221181515	122077
1	3	10	231526948	129421
2	3	10	215595434	125831
3	3	10	233850989	135653
4	3	10	251423774	142777
5	3	10	141402816	75143
6	3	10	246323155	137251
7	3	10	202337394	111125
8	3	10	249179171	134395
9	3	10	144664035	83432
10	3	10	320001817	173782
11	3	10	306906816	168713
12	3	10	109692687	65998
13	3	10	198468596	114960
14	3	10	271490883	154116
15	3	10	283636450	145150
16	3	10	300867734	164489
17	3	10	284806164	153867
18	3	10	257507331	135529
19	3	10	407763412	224272
20	3	10	41202661	20309
21	3	10	52057254	26496
22	3	10	170987733	99188
23	3	10	232056220	130154
24	3	10	245737672	135636
25	3	10	242898116	137423
26	3	10	154142965	87223
27	3	10	44820485	26889
28	3	10	248799856	137452
29	3	10	197641001	113229
30	3	10	243064349	133858
31	3	10	162913162	89636
32	3	10	234535593	132165
33	3	10	172061156	97200
34	3	10	238439421	136959
35	3	10	184546808	106819
36	3	10	258911669	140447
37	3	10	215293924	113158
38	3	10	351865884	193791
39	3	10	230882936	129652
40	3	10	224744780	126408
41	3	10	245229913	136172
42	3	10	353625482	177747
43	3	10	293877976	163887
44	3	10	227507212	129646
45	3	10	286595978	164935
46	3	10	247325646	136390
47	3	10	274562205	139383
48	3	10	115262941	66955
49	3	10	66189761	35304
50	3	10	331999916	168936
51	3	10	127319650	72798
52	3	10	317212765	157516
53	3	10	173043616	99296
54	3	10	199269743	109018
55	3	10	484236669	258497
56	3	10	234579067	129033
57	3	10	244443567	134705
58	3	10	201949206	106736
59	3	10	226497293	124417
60	3	10	218048121	118748
61	3	10	266685449	150675
62	3	10	236977475	134017
63	3	10	255992256	136636
64	3	10	337751901	184798
65	3	10	312558848	163369
66	3	10	233965410	128074
67	3	10	255490685	135684
68	3	10	309760577	161888
69	3	10	315531793	168830
70	3	10	251536573	140914
71	3	10	211232449	119864
72	3	10	229599160	129008
73	3	10	262390785	134963
74	3	10	195725642	109921
75	3	10	83496654	51303
76	3	10	246181001	139049
77	3	10	179061723	102440
78	3	10	214639361	121556
79	3	10	235124817	135175
80	3	10	287635032	158130
81	3	10	322439113	182549
82	3	10	307885529	161842
83	3	10	221804717	121930
84	3	10	82097511	48744
85	3	10	232196146	129836
86	3	10	216949128	120975
87	3	10	243710876	136860
88	3	10	241448002	136499
89	3	10	429206518	229831
90	3	10	242580410	133203
91	3	10	209914169	119994
92	3	10	240852906	134893
93	3	10	203520405	101958
94	3	10	245343570	135619
95	3	10	106309429	61876
96	3	10	232645929	132257
97	3	10	224078413	125806
98	3	10	248487699	138257
99	3	10	296485776	168490
