id	e	k	m	t
75	2	8	86776	47.0
76	2	8	177420	89.0
77	2	8	141766	73.0
78	2	8	156548	79.0
79	2	8	169661	88.0
80	2	8	183359	93.0
81	2	8	195164	99.0
82	2	8	188654	98.0
83	2	8	156648	77.0
84	2	8	78643	46.0
85	2	8	165950	83.0
86	2	8	156790	78.0
87	2	8	170310	85.0
88	2	8	171170	85.0
89	2	8	221383	110.0
90	2	8	165124	80.0
91	2	8	152550	77.0
92	2	8	164779	81.0
93	2	8	140530	66.0
94	2	8	166658	82.0
95	2	8	99350	53.0
96	2	8	168195	88.0
97	2	8	159259	79.0
98	2	8	173692	95.0
99	2	8	187154	99.0
0	3	8	227847	165.0
1	3	8	234280	162.0
2	3	8	227101	152.0
3	3	8	239516	174.0
4	3	8	236836	172.0
5	3	8	181388	119.0
6	3	8	238970	175.0
7	3	8	217811	148.0
8	3	8	236562	171.0
9	3	8	193051	131.0
10	3	8	259503	194.0
11	3	8	253925	189.0
12	3	8	167676	115.0
13	3	8	222573	162.0
14	3	8	247237	195.0
15	3	8	243807	166.0
16	3	8	252668	179.0
17	3	8	244144	170.0
18	3	8	232786	159.0
19	3	8	284665	202.0
20	3	8	83624	46.0
21	3	8	98439	57.0
22	3	8	203674	145.0
23	3	8	226735	157.0
24	3	8	237116	168.0
25	3	8	239803	167.0
26	3	8	188738	128.0
27	3	8	97487	66.0
28	3	8	236584	170.0
29	3	8	213300	148.0
30	3	8	232039	165.0
31	3	8	191967	127.0
32	3	8	231932	162.0
33	3	8	199217	133.0
34	3	8	238272	171.0
35	3	8	213994	146.0
36	3	8	241789	167.0
37	3	8	220058	145.0
38	3	8	265629	199.0
39	3	8	226075	158.0
40	3	8	233077	163.0
41	3	8	240036	168.0
42	3	8	255275	194.0
43	3	8	253164	187.0
44	3	8	229667	163.0
45	3	8	255770	190.0
46	3	8	228606	156.0
47	3	8	240078	164.0
48	3	8	168890	110.0
49	3	8	105502	84.0
50	3	8	257286	189.0
51	3	8	175132	120.0
52	3	8	239715	173.0
53	3	8	210409	147.0
54	3	8	217247	160.0
55	3	8	297971	220.0
56	3	8	228243	157.0
57	3	8	231085	162.0
58	3	8	209383	140.0
59	3	8	226572	157.0
60	3	8	218932	149.0
61	3	8	248043	174.0
62	3	8	228493	159.0
63	3	8	238640	164.0
64	3	8	268497	190.0
65	3	8	247513	173.0
66	3	8	223666	153.0
67	3	8	237195	160.0
68	3	8	244402	172.0
69	3	8	258703	186.0
70	3	8	234209	169.0
71	3	8	222109	155.0
72	3	8	231887	156.0
73	3	8	236079	161.0
74	3	8	211986	146.0
75	3	8	148594	102.0
76	3	8	244962	173.0
77	3	8	208806	144.0
78	3	8	223750	160.0
79	3	8	237157	169.0
80	3	8	250857	180.0
81	3	8	262704	199.0
82	3	8	256198	182.0
83	3	8	223792	153.0
84	3	8	135755	98.0
85	3	8	233360	159.0
86	3	8	224156	155.0
87	3	8	237798	160.0
88	3	8	238596	167.0
89	3	8	288965	216.0
90	3	8	232454	161.0
91	3	8	219410	156.0
92	3	8	232065	163.0
93	3	8	206809	139.0
94	3	8	234040	160.0
95	3	8	162683	110.0
96	3	8	235703	167.0
97	3	8	226643	156.0
98	3	8	241194	170.0
99	3	8	254650	184.0
0	0	9	7551	5.0
1	0	9	8029	4.0
2	0	9	7376	5.0
3	0	9	7931	6.0
4	0	9	8500	4.0
5	0	9	4955	3.0
6	0	9	8536	6.0
7	0	9	7013	7.0
8	0	9	8632	5.0
9	0	9	4967	3.0
10	0	9	11135	7.0
11	0	9	10585	7.0
12	0	9	3575	4.0
13	0	9	6775	4.0
14	0	9	9194	6.0
15	0	9	10224	6.0
16	0	9	10348	7.0
17	0	9	10059	6.0
18	0	9	9212	6.0
19	0	9	13823	10.0
20	0	9	1331	1.0
21	0	9	1737	1.0
22	0	9	5852	4.0
23	0	9	7691	6.0
24	0	9	8468	6.0
25	0	9	8248	5.0
26	0	9	5135	4.0
27	0	9	1401	1.0
28	0	9	8599	6.0
29	0	9	6660	6.0
30	0	9	8350	6.0
31	0	9	5668	4.0
32	0	9	7906	5.0
33	0	9	5776	4.0
34	0	9	8097	4.0
35	0	9	6185	5.0
36	0	9	9021	6.0
37	0	9	7793	5.0
38	0	9	11882	8.0
39	0	9	7771	5.0
40	0	9	7739	5.0
41	0	9	8575	6.0
42	0	9	12860	7.0
43	0	9	9948	9.0
44	0	9	7578	5.0
45	0	9	9623	7.0
46	0	9	8354	6.0
47	0	9	10047	6.0
48	0	9	3960	3.0
49	0	9	2229	1.0
50	0	9	12093	7.0
51	0	9	4348	3.0
52	0	9	11196	7.0
53	0	9	5977	4.0
54	0	9	6890	7.0
55	0	9	16867	10.0
56	0	9	7973	5.0
57	0	9	8434	6.0
58	0	9	7431	5.0
59	0	9	7771	6.0
60	0	9	7501	5.0
61	0	9	8999	6.0
62	0	9	8160	8.0
63	0	9	8979	6.0
64	0	9	11711	8.0
65	0	9	11068	6.0
66	0	9	7869	5.0
67	0	9	9134	9.0
68	0	9	10968	7.0
69	0	9	11147	8.0
70	0	9	8597	6.0
71	0	9	7096	5.0
72	0	9	7891	5.0
73	0	9	9405	6.0
74	0	9	6641	5.0
75	0	9	2622	2.0
76	0	9	8525	6.0
77	0	9	6113	3.0
78	0	9	7302	5.0
79	0	9	7808	5.0
80	0	9	9948	7.0
81	0	9	10704	9.0
82	0	9	11014	7.0
83	0	9	7722	5.0
84	0	9	2742	2.0
85	0	9	8014	5.0
86	0	9	7453	6.0
87	0	9	8467	6.0
88	0	9	8258	5.0
89	0	9	14960	9.0
90	0	9	8459	5.0
91	0	9	6901	5.0
92	0	9	8278	6.0
93	0	9	7447	4.0
94	0	9	8440	6.0
95	0	9	3460	3.0
96	0	9	7899	5.0
97	0	9	7547	5.0
98	0	9	8447	6.0
99	0	9	10096	7.0
0	1	9	68186	47.0
1	1	9	71763	40.0
2	1	9	66906	44.0
3	1	9	72338	42.0
4	1	9	76599	43.0
5	1	9	45117	25.0
6	1	9	76187	43.0
7	1	9	63378	32.0
8	1	9	76318	41.0
9	1	9	46460	27.0
10	1	9	96377	53.0
11	1	9	92897	52.0
12	1	9	35293	21.0
13	1	9	62167	36.0
14	1	9	82321	48.0
15	1	9	86334	42.0
16	1	9	90830	49.0
17	1	9	86681	49.0
18	1	9	79257	41.0
19	1	9	120409	65.0
20	1	9	13547	7.0
21	1	9	17100	10.0
22	1	9	54104	32.0
23	1	9	70600	41.0
24	1	9	75325	44.0
25	1	9	74757	42.0
26	1	9	48285	28.0
27	1	9	15025	9.0
28	1	9	76224	53.0
29	1	9	61058	35.0
30	1	9	74409	41.0
31	1	9	51184	29.0
32	1	9	71645	46.0
33	1	9	53686	35.0
34	1	9	73370	42.0
35	1	9	57615	33.0
36	1	9	79519	46.0
37	1	9	67211	39.0
38	1	9	104226	50.0
39	1	9	70505	50.0
40	1	9	69491	39.0
41	1	9	75727	42.0
42	1	9	105445	65.0
43	1	9	88234	52.0
44	1	9	69671	39.0
45	1	9	86973	63.0
46	1	9	75394	43.0
47	1	9	84373	43.0
48	1	9	37663	22.0
49	1	9	21130	14.0
50	1	9	100396	50.0
51	1	9	40518	24.0
52	1	9	93911	57.0
53	1	9	54907	31.0
54	1	9	61919	34.0
55	1	9	142142	85.0
56	1	9	71883	39.0
57	1	9	74788	41.0
58	1	9	63877	34.0
59	1	9	69724	39.0
60	1	9	66869	41.0
61	1	9	81048	46.0
62	1	9	72882	47.0
63	1	9	78703	42.0
64	1	9	101981	56.0
65	1	9	93903	62.0
66	1	9	70944	42.0
67	1	9	78686	42.0
68	1	9	92696	59.0
69	1	9	95839	51.0
70	1	9	76552	43.0
71	1	9	65142	48.0
72	1	9	70700	40.0
73	1	9	80190	42.0
74	1	9	60898	34.0
75	1	9	27366	24.0
76	1	9	76716	46.0
77	1	9	56114	33.0
78	1	9	66412	42.0
79	1	9	71779	41.0
80	1	9	87111	48.0
81	1	9	96144	66.0
82	1	9	93274	49.0
83	1	9	68823	39.0
84	1	9	26696	17.0
85	1	9	71784	49.0
86	1	9	66914	41.0
87	1	9	75081	43.0
88	1	9	74481	48.0
89	1	9	127307	63.0
90	1	9	74653	41.0
91	1	9	63961	39.0
92	1	9	73877	41.0
93	1	9	63145	32.0
94	1	9	75038	41.0
95	1	9	34314	26.0
96	1	9	71926	43.0
97	1	9	68873	39.0
98	1	9	76197	47.0
99	1	9	89667	49.0
0	2	9	273279	155.0
1	2	9	286222	165.0
2	2	9	270375	153.0
3	2	9	294558	168.0
4	2	9	301884	172.0
5	2	9	180881	101.0
6	2	9	302429	169.0
7	2	9	253525	138.0
8	2	9	298174	164.0
9	2	9	192823	112.0
10	2	9	366379	201.0
11	2	9	355234	204.0
12	2	9	150262	93.0
13	2	9	254698	156.0
14	2	9	326302	193.0
15	2	9	325258	170.0
16	2	9	348780	198.0
17	2	9	328558	188.0
18	2	9	300570	160.0
19	2	9	449264	240.0
20	2	9	56938	30.0
21	2	9	71126	39.0
22	2	9	221609	130.0
23	2	9	281497	157.0
24	2	9	298114	168.0
25	2	9	300429	168.0
26	2	9	196337	110.0
27	2	9	65534	43.0
28	2	9	299519	174.0
29	2	9	246892	140.0
30	2	9	292876	171.0
31	2	9	203702	113.0
32	2	9	285617	170.0
33	2	9	217142	128.0
34	2	9	296266	167.0
35	2	9	238218	137.0
36	2	9	311429	172.0
37	2	9	261429	141.0
38	2	9	392682	209.0
39	2	9	279443	159.0
40	2	9	281312	162.0
41	2	9	300848	167.0
42	2	9	379490	200.0
43	2	9	343699	213.0
44	2	9	280275	163.0
45	2	9	346843	197.0
46	2	9	295694	162.0
47	2	9	316772	161.0
48	2	9	157686	92.0
49	2	9	85800	52.0
50	2	9	368640	192.0
51	2	9	166533	99.0
52	2	9	343316	180.0
53	2	9	226733	131.0
54	2	9	249376	147.0
55	2	9	507603	276.0
56	2	9	284108	163.0
57	2	9	291648	161.0
58	2	9	247485	134.0
59	2	9	278013	154.0
60	2	9	261489	145.0
61	2	9	322665	176.0
62	2	9	284884	159.0
63	2	9	304861	166.0
64	2	9	390355	219.0
65	2	9	346472	186.0
66	2	9	276673	153.0
67	2	9	303640	163.0
68	2	9	343601	175.0
69	2	9	363536	198.0
70	2	9	300192	170.0
71	2	9	264465	154.0
72	2	9	283034	158.0
73	2	9	305120	160.0
74	2	9	243444	139.0
75	2	9	119157	77.0
76	2	9	308746	172.0
77	2	9	228678	132.0
78	2	9	266759	150.0
79	2	9	291667	159.0
80	2	9	337812	187.0
81	2	9	374480	213.0
82	2	9	353786	190.0
83	2	9	271036	149.0
84	2	9	111984	75.0
85	2	9	286442	153.0
86	2	9	266244	151.0
87	2	9	298295	166.0
88	2	9	297877	160.0
89	2	9	466906	250.0
90	2	9	291607	152.0
91	2	9	260116	147.0
92	2	9	290919	162.0
93	2	9	240740	127.0
94	2	9	294370	171.0
95	2	9	145058	89.0
96	2	9	289544	157.0
97	2	9	274674	154.0
98	2	9	304902	168.0
99	2	9	349631	194.0
0	3	9	583110	348.0
1	3	9	606196	370.0
2	3	9	579235	351.0
3	3	9	624008	389.0
4	3	9	622192	404.0
5	3	9	412293	234.0
6	3	9	627906	387.0
7	3	9	546353	328.0
8	3	9	619335	361.0
9	3	9	446157	274.0
10	3	9	716555	464.0
11	3	9	695746	449.0
12	3	9	361415	229.0
13	3	9	558316	350.0
14	3	9	663063	428.0
15	3	9	654474	394.0
16	3	9	689714	427.0
17	3	9	654716	410.0
18	3	9	611048	377.0
19	3	9	827096	543.0
20	3	9	143706	79.0
21	3	9	177247	103.0
22	3	9	490583	298.0
23	3	9	585637	364.0
24	3	9	620565	379.0
25	3	9	628566	388.0
26	3	9	439377	271.0
27	3	9	170667	116.0
28	3	9	620087	381.0
29	3	9	530042	332.0
30	3	9	603688	376.0
31	3	9	451983	269.0
32	3	9	599105	374.0
33	3	9	476638	292.0
34	3	9	622030	387.0
35	3	9	528127	333.0
36	3	9	640156	381.0
37	3	9	555947	335.0
38	3	9	747193	492.0
39	3	9	581653	359.0
40	3	9	601340	361.0
41	3	9	629860	392.0
42	3	9	713979	452.0
43	3	9	687866	433.0
44	3	9	591527	362.0
45	3	9	696072	444.0
46	3	9	598584	364.0
47	3	9	638126	370.0
48	3	9	371189	224.0
49	3	9	206297	133.0
50	3	9	712016	426.0
51	3	9	389564	248.0
52	3	9	658630	398.0
53	3	9	510133	305.0
54	3	9	542637	322.0
55	3	9	893530	595.0
56	3	9	590083	362.0
57	3	9	601550	372.0
58	3	9	523951	306.0
59	3	9	583094	351.0
60	3	9	553005	334.0
61	3	9	662439	413.0
62	3	9	589017	370.0
63	3	9	627924	378.0
64	3	9	752393	469.0
65	3	9	674996	427.0
66	3	9	573869	352.0
67	3	9	623742	371.0
68	3	9	666394	411.0
69	3	9	712351	441.0
70	3	9	614164	395.0
71	3	9	564693	348.0
72	3	9	599575	365.0
73	3	9	622602	367.0
74	3	9	524517	320.0
75	3	9	299304	192.0
76	3	9	645426	394.0
77	3	9	508172	310.0
78	3	9	568549	357.0
79	3	9	617643	383.0
80	3	9	678799	429.0
81	3	9	730066	492.0
82	3	9	701467	437.0
83	3	9	570166	346.0
84	3	9	273249	184.0
85	3	9	602691	368.0
86	3	9	570005	344.0
87	3	9	621768	379.0
88	3	9	623019	389.0
89	3	9	846809	564.0
90	3	9	604745	371.0
91	3	9	554591	343.0
92	3	9	603387	388.0
93	3	9	511699	302.0
94	3	9	609362	372.0
95	3	9	348000	214.0
96	3	9	610867	374.0
97	3	9	581029	353.0
98	3	9	635505	386.0
99	3	9	693763	427.0
0	0	10	7915	5.0
1	0	10	8368	6.0
2	0	10	7588	5.0
3	0	10	8065	4.0
4	0	10	8772	6.0
5	0	10	5327	3.0
6	0	10	8795	6.0
7	0	10	7375	5.0
8	0	10	9149	6.0
9	0	10	5154	3.0
10	0	10	11673	8.0
11	0	10	10994	7.0
12	0	10	3646	4.0
13	0	10	6943	5.0
14	0	10	9446	7.0
15	0	10	11221	7.0
16	0	10	10824	7.0
17	0	10	10624	11.0
18	0	10	9841	6.0
19	0	10	14295	9.0
20	0	10	1465	1.0
21	0	10	1899	1.0
22	0	10	5968	4.0
23	0	10	7887	6.0
24	0	10	8862	6.0
25	0	10	8480	6.0
26	0	10	5333	4.0
27	0	10	1477	1.0
28	0	10	9048	6.0
29	0	10	6820	4.0
30	0	10	8647	6.0
31	0	10	6046	4.0
32	0	10	8130	6.0
33	0	10	5988	4.0
34	0	10	8307	6.0
35	0	10	6345	5.0
36	0	10	9505	6.0
37	0	10	8437	5.0
38	0	10	12320	7.0
39	0	10	7993	6.0
40	0	10	8055	6.0
41	0	10	8955	6.0
42	0	10	14389	9.0
43	0	10	10318	7.0
44	0	10	7740	6.0
45	0	10	9791	7.0
46	0	10	8580	6.0
47	0	10	11010	6.0
48	0	10	4088	3.0
49	0	10	2478	1.0
50	0	10	13293	8.0
51	0	10	4633	5.0
52	0	10	12444	8.0
53	0	10	6183	5.0
54	0	10	7272	5.0
55	0	10	17656	12.0
56	0	10	8259	9.0
57	0	10	8713	6.0
58	0	10	7961	6.0
59	0	10	8136	5.0
60	0	10	7881	5.0
61	0	10	9297	6.0
62	0	10	8403	9.0
63	0	10	9519	6.0
64	0	10	12215	10.0
65	0	10	11949	8.0
66	0	10	8188	6.0
67	0	10	9740	8.0
68	0	10	11778	6.0
69	0	10	11845	8.0
70	0	10	8983	6.0
71	0	10	7304	5.0
72	0	10	8184	6.0
73	0	10	10245	6.0
74	0	10	6861	5.0
75	0	10	2696	2.0
76	0	10	8780	6.0
77	0	10	6303	4.0
78	0	10	7530	4.0
79	0	10	8000	6.0
80	0	10	10444	7.0
81	0	10	10975	8.0
82	0	10	11888	7.0
83	0	10	8031	5.0
84	0	10	2884	2.0
85	0	10	8323	6.0
86	0	10	7801	5.0
87	0	10	8712	6.0
88	0	10	8476	6.0
89	0	10	15673	10.0
90	0	10	8847	6.0
91	0	10	7113	5.0
92	0	10	8548	6.0
93	0	10	8327	5.0
94	0	10	8740	6.0
95	0	10	3586	3.0
96	0	10	8073	5.0
97	0	10	7743	5.0
98	0	10	8751	7.0
99	0	10	10396	7.0
0	1	10	75020	49.0
1	1	10	78700	47.0
2	1	10	72304	44.0
3	1	10	77048	46.0
4	1	10	83887	63.0
5	1	10	50741	28.0
6	1	10	82874	50.0
7	1	10	69978	40.0
8	1	10	85759	51.0
9	1	10	49997	34.0
10	1	10	108557	65.0
11	1	10	103012	63.0
12	1	10	37212	23.0
13	1	10	66527	40.0
14	1	10	89385	55.0
15	1	10	101045	49.0
16	1	10	101254	60.0
17	1	10	97994	57.0
18	1	10	90464	51.0
19	1	10	134505	82.0
20	1	10	15389	10.0
21	1	10	19338	11.0
22	1	10	57570	48.0
23	1	10	76576	52.0
24	1	10	83161	51.0
25	1	10	80759	60.0
26	1	10	52549	31.0
27	1	10	16199	10.0
28	1	10	84683	50.0
29	1	10	65634	52.0
30	1	10	81472	51.0
31	1	10	57354	32.0
32	1	10	77919	55.0
33	1	10	58502	37.0
34	1	10	78914	48.0
35	1	10	61599	38.0
36	1	10	88515	50.0
37	1	10	76751	42.0
38	1	10	116658	75.0
39	1	10	76709	46.0
40	1	10	75599	45.0
41	1	10	83201	60.0
42	1	10	127676	67.0
43	1	10	97402	62.0
44	1	10	75101	46.0
45	1	10	93223	58.0
46	1	10	82224	57.0
47	1	10	98738	52.0
48	1	10	40177	24.0
49	1	10	24447	14.0
50	1	10	118970	74.0
51	1	10	44821	25.0
52	1	10	112517	59.0
53	1	10	58985	36.0
54	1	10	68475	40.0
55	1	10	163011	94.0
56	1	10	78719	46.0
57	1	10	82351	43.0
58	1	10	72447	40.0
59	1	10	76685	44.0
60	1	10	74683	43.0
61	1	10	88418	56.0
62	1	10	79763	47.0
63	1	10	88655	51.0
64	1	10	113445	66.0
65	1	10	109500	60.0
66	1	10	78781	46.0
67	1	10	88968	52.0
68	1	10	107428	60.0
69	1	10	108735	58.0
70	1	10	84608	51.0
71	1	10	70330	42.0
72	1	10	77159	46.0
73	1	10	92936	53.0
74	1	10	66216	40.0
75	1	10	28772	17.0
76	1	10	82715	49.0
77	1	10	60590	38.0
78	1	10	72064	43.0
79	1	10	77257	48.0
80	1	10	97259	60.0
81	1	10	105149	63.0
82	1	10	107396	59.0
83	1	10	75554	45.0
84	1	10	28978	18.0
85	1	10	78337	47.0
86	1	10	73918	41.0
87	1	10	81506	49.0
88	1	10	80547	48.0
89	1	10	144360	87.0
90	1	10	82781	51.0
91	1	10	69133	42.0
92	1	10	80885	50.0
93	1	10	74719	39.0
94	1	10	82542	49.0
95	1	10	36798	23.0
96	1	10	77190	46.0
97	1	10	74687	46.0
98	1	10	82987	49.0
99	1	10	98077	65.0
0	2	10	343543	209.0
1	2	10	359665	223.0
2	2	10	335121	212.0
3	2	10	360673	235.0
4	2	10	386914	246.0
5	2	10	226006	134.0
6	2	10	381744	237.0
7	2	10	317769	196.0
8	2	10	386594	233.0
9	2	10	229772	144.0
10	2	10	490837	297.0
11	2	10	470246	290.0
12	2	10	174720	112.0
13	2	10	309410	199.0
14	2	10	415298	264.0
15	2	10	440372	251.0
16	2	10	460223	290.0
17	2	10	438552	266.0
18	2	10	400451	234.0
19	2	10	615521	372.0
20	2	10	69274	37.0
21	2	10	86519	48.0
22	2	10	267542	177.0
23	2	10	357084	225.0
24	2	10	379727	236.0
25	2	10	375434	244.0
26	2	10	242069	151.0
27	2	10	75160	60.0
28	2	10	385112	234.0
29	2	10	306254	208.0
30	2	10	374724	241.0
31	2	10	257167	152.0
32	2	10	361404	232.0
33	2	10	269827	166.0
34	2	10	367610	229.0
35	2	10	287948	185.0
36	2	10	401007	241.0
37	2	10	338375	201.0
38	2	10	534298	345.0
39	2	10	355496	223.0
40	2	10	348221	223.0
41	2	10	379624	235.0
42	2	10	546899	313.0
43	2	10	448133	281.0
44	2	10	350625	224.0
45	2	10	437336	278.0
46	2	10	380579	235.0
47	2	10	428937	240.0
48	2	10	185482	116.0
49	2	10	107794	68.0
50	2	10	514819	287.0
51	2	10	202630	127.0
52	2	10	487378	270.0
53	2	10	272132	170.0
54	2	10	311714	190.0
55	2	10	731442	422.0
56	2	10	362170	223.0
57	2	10	377120	236.0
58	2	10	319467	185.0
59	2	10	350997	224.0
60	2	10	338095	213.0
61	2	10	409874	260.0
62	2	10	365891	228.0
63	2	10	397659	246.0
64	2	10	516918	328.0
65	2	10	481670	295.0
66	2	10	360994	229.0
67	2	10	396570	243.0
68	2	10	475512	284.0
69	2	10	486146	287.0
70	2	10	387394	245.0
71	2	10	327374	214.0
72	2	10	355170	219.0
73	2	10	407868	230.0
74	2	10	304882	190.0
75	2	10	135244	90.0
76	2	10	381942	247.0
77	2	10	279397	177.0
78	2	10	333289	209.0
79	2	10	361606	230.0
80	2	10	441658	279.0
81	2	10	489550	315.0
82	2	10	474897	287.0
83	2	10	344670	220.0
84	2	10	132339	88.0
85	2	10	359206	230.0
86	2	10	336564	212.0
87	2	10	375838	242.0
88	2	10	372877	242.0
89	2	10	650440	406.0
90	2	10	375383	232.0
91	2	10	323537	213.0
92	2	10	371196	242.0
93	2	10	321111	177.0
94	2	10	378650	234.0
95	2	10	170578	109.0
96	2	10	359050	232.0
97	2	10	345804	226.0
98	2	10	383016	246.0
99	2	10	453159	282.0
0	3	10	987224	605.0
1	3	10	1030489	637.0
2	3	10	971991	599.0
3	3	10	1057265	663.0
4	3	10	1097080	700.0
5	3	10	644846	380.0
6	3	10	1092295	668.0
7	3	10	910995	557.0
8	3	10	1083687	651.0
9	3	10	681772	467.0
10	3	10	1343989	824.0
11	3	10	1299684	783.0
12	3	10	528061	347.0
13	3	10	909414	581.0
14	3	10	1187669	744.0
15	3	10	1194040	694.0
16	3	10	1275067	810.0
17	3	10	1202246	728.0
18	3	10	1095453	639.0
19	3	10	1665267	1012.0
20	3	10	198138	107.0
21	3	10	248044	143.0
22	3	10	787740	500.0
23	3	10	1021638	633.0
24	3	10	1079588	655.0
25	3	10	1084915	676.0
26	3	10	701203	437.0
27	3	10	225047	154.0
28	3	10	1087046	657.0
29	3	10	887894	556.0
30	3	10	1059726	641.0
31	3	10	730844	434.0
32	3	10	1034266	636.0
33	3	10	777283	476.0
34	3	10	1068130	653.0
35	3	10	851159	528.0
36	3	10	1130362	669.0
37	3	10	944413	552.0
38	3	10	1451221	902.0
39	3	10	1012930	630.0
40	3	10	1013483	630.0
41	3	10	1085288	662.0
42	3	10	1418476	829.0
43	3	10	1257590	774.0
44	3	10	1012163	659.0
45	3	10	1258915	791.0
46	3	10	1073985	653.0
47	3	10	1159405	656.0
48	3	10	552533	346.0
49	3	10	304143	190.0
50	3	10	1363899	779.0
51	3	10	591189	381.0
52	3	10	1282340	730.0
53	3	10	805512	502.0
54	3	10	896977	549.0
55	3	10	1901259	1141.0
56	3	10	1029059	615.0
57	3	10	1058684	645.0
58	3	10	891453	522.0
59	3	10	1004744	605.0
60	3	10	948541	580.0
61	3	10	1172348	722.0
62	3	10	1030020	638.0
63	3	10	1108310	654.0
64	3	10	1429436	868.0
65	3	10	1280652	760.0
66	3	10	1007690	620.0
67	3	10	1103358	653.0
68	3	10	1273599	760.0
69	3	10	1333069	799.0
70	3	10	1092390	676.0
71	3	10	951488	574.0
72	3	10	1021653	625.0
73	3	10	1116286	642.0
74	3	10	874827	541.0
75	3	10	413537	278.0
76	3	10	1108756	674.0
77	3	10	818085	515.0
78	3	10	960551	589.0
79	3	10	1054066	646.0
80	3	10	1233735	756.0
81	3	10	1372820	854.0
82	3	10	1299036	759.0
83	3	10	978076	599.0
84	3	10	391390	266.0
85	3	10	1031453	634.0
86	3	10	960797	597.0
87	3	10	1078001	663.0
88	3	10	1073631	661.0
89	3	10	1732111	1043.0
90	3	10	1057421	638.0
91	3	10	939620	583.0
92	3	10	1051668	657.0
93	3	10	875220	496.0
94	3	10	1067150	659.0
95	3	10	508874	327.0
96	3	10	1040451	640.0
97	3	10	992297	621.0
98	3	10	1102437	677.0
99	3	10	1274529	793.0
0	0	11	8163	5.0
1	0	11	8578	6.0
2	0	11	7684	5.0
3	0	11	8095	5.0
4	0	11	8888	6.0
5	0	11	5617	4.0
6	0	11	8911	6.0
7	0	11	7609	4.0
8	0	11	9497	6.0
9	0	11	5278	4.0
10	0	11	11921	8.0
11	0	11	11208	8.0
12	0	11	3676	4.0
13	0	11	7007	5.0
14	0	11	9572	7.0
15	0	11	11997	7.0
16	0	11	11082	6.0
17	0	11	10960	11.0
18	0	11	10255	6.0
19	0	11	14475	13.0
20	0	11	1567	1.0
21	0	11	2019	1.0
22	0	11	6002	4.0
23	0	11	7959	5.0
24	0	11	9136	10.0
25	0	11	8582	6.0
26	0	11	5467	6.0
27	0	11	1533	2.0
28	0	11	9324	6.0
29	0	11	6866	3.0
30	0	11	8803	6.0
31	0	11	6316	5.0
32	0	11	8212	6.0
33	0	11	6094	5.0
34	0	11	8429	7.0
35	0	11	6439	5.0
36	0	11	9817	7.0
37	0	11	8947	6.0
38	0	11	12504	12.0
39	0	11	8085	6.0
40	0	11	8261	6.0
41	0	11	9211	6.0
42	0	11	15591	14.0
43	0	11	10500	7.0
44	0	11	7788	6.0
45	0	11	9837	7.0
46	0	11	8688	6.0
47	0	11	11736	7.0
48	0	11	4158	4.0
49	0	11	2682	2.0
50	0	11	14205	9.0
51	0	11	4849	2.0
52	0	11	13376	8.0
53	0	11	6307	4.0
54	0	11	7556	5.0
55	0	11	17950	12.0
56	0	11	8423	6.0
57	0	11	8831	6.0
58	0	11	8333	5.0
59	0	11	8386	5.0
60	0	11	8101	6.0
61	0	11	9475	6.0
62	0	11	8509	6.0
63	0	11	9853	7.0
64	0	11	12485	9.0
65	0	11	12535	8.0
66	0	11	8344	6.0
67	0	11	10158	7.0
68	0	11	12308	6.0
69	0	11	12309	8.0
70	0	11	9231	7.0
71	0	11	7404	5.0
72	0	11	8334	6.0
73	0	11	10917	6.0
74	0	11	6981	5.0
75	0	11	2748	2.0
76	0	11	8912	7.0
77	0	11	6405	5.0
78	0	11	7640	4.0
79	0	11	8066	6.0
80	0	11	10750	7.0
81	0	11	11071	11.0
82	0	11	12552	8.0
83	0	11	8211	6.0
84	0	11	2970	2.0
85	0	11	8531	6.0
86	0	11	7999	5.0
87	0	11	8802	9.0
88	0	11	8586	7.0
89	0	11	15981	9.0
90	0	11	9067	6.0
91	0	11	7231	6.0
92	0	11	8666	6.0
93	0	11	9107	5.0
94	0	11	8894	6.0
95	0	11	3674	3.0
96	0	11	8131	6.0
97	0	11	7827	6.0
98	0	11	8927	6.0
99	0	11	10548	7.0
0	1	11	79109	57.0
1	1	11	82532	50.0
2	1	11	74618	56.0
3	1	11	78574	49.0
4	1	11	87041	56.0
5	1	11	54994	39.0
6	1	11	85700	52.0
7	1	11	73987	43.0
8	1	11	91591	64.0
9	1	11	52103	32.0
10	1	11	114443	72.0
11	1	11	107643	76.0
12	1	11	37998	25.0
13	1	11	68300	43.0
14	1	11	92495	57.0
15	1	11	112168	61.0
16	1	11	106522	64.0
17	1	11	104250	62.0
18	1	11	97370	55.0
19	1	11	139993	90.0
20	1	11	16891	9.0
21	1	11	21120	11.0
22	1	11	58752	36.0
23	1	11	78856	47.0
24	1	11	87782	82.0
25	1	11	83201	52.0
26	1	11	54954	33.0
27	1	11	17053	11.0
28	1	11	89540	59.0
29	1	11	67188	47.0
30	1	11	84762	53.0
31	1	11	61578	39.0
32	1	11	80427	51.0
33	1	11	60845	42.0
34	1	11	81456	64.0
35	1	11	63517	39.0
36	1	11	93882	54.0
37	1	11	84062	47.0
38	1	11	121841	75.0
39	1	11	79188	49.0
40	1	11	79021	49.0
41	1	11	87518	52.0
42	1	11	144928	76.0
43	1	11	101653	58.0
44	1	11	77045	48.0
45	1	11	95209	61.0
