id	e	k	m	t
38	2	10	6603565	3690.0
39	2	10	4262777	2388.0
40	2	10	4159560	2342.0
41	2	10	4593260	2543.0
42	2	10	7133068	3510.0
43	2	10	5466701	3601.0
44	2	10	4165321	2602.0
45	2	10	5192740	3064.0
46	2	10	4574262	2576.0
47	2	10	5443357	2727.0
48	2	10	2144967	1219.0
49	2	10	1320315	706.0
50	2	10	6604445	3398.0
51	2	10	2425550	1357.0
52	2	10	6329979	3072.0
53	2	10	3201469	1784.0
54	2	10	3754845	1981.0
55	2	10	9289372	4866.0
56	2	10	4367725	2400.0
57	2	10	4574336	2500.0
58	2	10	3935826	1994.0
59	2	10	4234385	2295.0
60	2	10	4136474	2238.0
61	2	10	4909060	2763.0
62	2	10	4426041	2442.0
63	2	10	4896369	2596.0
64	2	10	6338868	3448.0
65	2	10	6129148	3145.0
66	2	10	4392340	2395.0
67	2	10	4912289	2567.0
68	2	10	6023775	3128.0
69	2	10	6047401	3230.0
70	2	10	4702818	2627.0
71	2	10	3879716	2177.0
72	2	10	4265371	2386.0
73	2	10	5141986	2630.0
74	2	10	3644214	2342.0
75	2	10	1533085	951.0
76	2	10	4529721	2553.0
77	2	10	3315751	2110.0
78	2	10	3967153	2293.0
79	2	10	4286008	2553.0
80	2	10	5416523	3000.0
81	2	10	5928953	3426.0
82	2	10	5970169	3094.0
83	2	10	4160779	2375.0
84	2	10	1555631	983.0
85	2	10	4321358	2403.0
86	2	10	4078091	2283.0
87	2	10	4505468	2520.0
88	2	10	4445758	2494.0
89	2	10	8169887	4463.0
90	2	10	4576331	2494.0
91	2	10	3835708	2176.0
92	2	10	4489742	2516.0
93	2	10	4087758	2028.0
94	2	10	4580209	2537.0
95	2	10	1978160	1143.0
96	2	10	4261484	2424.0
97	2	10	4138317	2456.0
98	2	10	4598116	2636.0
99	2	10	5483009	3086.0
0	0	11	8163	5.0
1	0	11	8578	6.0
2	0	11	7684	5.0
3	0	11	8095	6.0
4	0	11	8888	6.0
5	0	11	5617	4.0
6	0	11	8911	5.0
7	0	11	7609	5.0
8	0	11	9497	6.0
9	0	11	5278	3.0
10	0	11	11921	8.0
11	0	11	11208	6.0
12	0	11	3676	4.0
13	0	11	7007	5.0
14	0	11	9572	5.0
15	0	11	11997	8.0
16	0	11	11082	8.0
17	0	11	10960	7.0
18	0	11	10255	6.0
19	0	11	14475	7.0
20	0	11	1567	1.0
21	0	11	2019	1.0
22	0	11	6002	4.0
23	0	11	7959	6.0
24	0	11	9136	10.0
25	0	11	8582	8.0
26	0	11	5467	4.0
27	0	11	1533	2.0
28	0	11	9324	6.0
29	0	11	6866	5.0
30	0	11	8803	6.0
31	0	11	6316	5.0
32	0	11	8212	7.0
33	0	11	6094	5.0
34	0	11	8429	8.0
35	0	11	6439	5.0
36	0	11	9817	6.0
37	0	11	8947	6.0
38	0	11	12504	10.0
39	0	11	8085	5.0
40	0	11	8261	6.0
41	0	11	9211	6.0
42	0	11	15591	10.0
43	0	11	10500	7.0
44	0	11	7788	5.0
45	0	11	9837	7.0
46	0	11	8688	6.0
47	0	11	11736	7.0
48	0	11	4158	5.0
49	0	11	2682	2.0
50	0	11	14205	7.0
51	0	11	4849	4.0
52	0	11	13376	8.0
53	0	11	6307	4.0
54	0	11	7556	5.0
55	0	11	17950	13.0
56	0	11	8423	7.0
57	0	11	8831	6.0
58	0	11	8333	5.0
59	0	11	8386	6.0
60	0	11	8101	5.0
61	0	11	9475	10.0
62	0	11	8509	8.0
63	0	11	9853	10.0
64	0	11	12485	9.0
65	0	11	12535	8.0
66	0	11	8344	7.0
67	0	11	10158	8.0
68	0	11	12308	8.0
69	0	11	12309	6.0
70	0	11	9231	6.0
71	0	11	7404	5.0
72	0	11	8334	6.0
73	0	11	10917	7.0
74	0	11	6981	5.0
75	0	11	2748	2.0
76	0	11	8912	7.0
77	0	11	6405	5.0
78	0	11	7640	6.0
79	0	11	8066	8.0
80	0	11	10750	8.0
81	0	11	11071	8.0
82	0	11	12552	8.0
83	0	11	8211	6.0
84	0	11	2970	2.0
85	0	11	8531	6.0
86	0	11	7999	6.0
87	0	11	8802	5.0
88	0	11	8586	6.0
89	0	11	15981	12.0
90	0	11	9067	6.0
91	0	11	7231	5.0
92	0	11	8666	6.0
93	0	11	9107	5.0
94	0	11	8894	6.0
95	0	11	3674	3.0
96	0	11	8131	7.0
97	0	11	7827	7.0
98	0	11	8927	8.0
99	0	11	10548	7.0
0	1	11	276829	154.0
1	1	11	288406	154.0
2	1	11	259095	142.0
3	1	11	271900	148.0
4	1	11	302154	167.0
5	1	11	193427	95.0
6	1	11	297432	167.0
7	1	11	257960	135.0
8	1	11	322291	174.0
9	1	11	179867	99.0
10	1	11	401607	217.0
11	1	11	377126	207.0
12	1	11	129515	74.0
13	1	11	236177	133.0
14	1	11	322329	180.0
15	1	11	403114	191.0
16	1	11	374909	204.0
17	1	11	368072	197.0
18	1	11	345640	175.0
19	1	11	490889	257.0
20	1	11	57587	28.0
21	1	11	72749	35.0
22	1	11	202799	113.0
23	1	11	272538	150.0
24	1	11	307426	164.0
25	1	11	288442	159.0
26	1	11	190208	117.0
27	1	11	57069	37.0
28	1	11	315044	177.0
29	1	11	232886	131.0
30	1	11	296308	174.0
31	1	11	216779	111.0
32	1	11	278397	158.0
33	1	11	210361	114.0
34	1	11	282758	150.0
35	1	11	219713	121.0
36	1	11	330345	174.0
37	1	11	299877	147.0
38	1	11	426671	236.0
39	1	11	275095	158.0
40	1	11	276349	153.0
41	1	11	307747	164.0
42	1	11	525117	248.0
43	1	11	356364	196.0
44	1	11	266359	145.0
45	1	11	329503	188.0
46	1	11	295153	161.0
47	1	11	392935	187.0
48	1	11	142163	78.0
49	1	11	95771	46.0
50	1	11	476877	225.0
51	1	11	167986	88.0
52	1	11	456426	223.0
53	1	11	212566	116.0
54	1	11	255883	137.0
55	1	11	606382	311.0
56	1	11	286310	156.0
57	1	11	297941	166.0
58	1	11	277317	137.0
59	1	11	283468	147.0
60	1	11	276813	147.0
61	1	11	319901	180.0
62	1	11	288146	158.0
63	1	11	333034	171.0
64	1	11	418267	233.0
65	1	11	425445	216.0
66	1	11	287432	154.0
67	1	11	339804	160.0
68	1	11	415253	215.0
69	1	11	412868	213.0
70	1	11	312274	167.0
71	1	11	251907	137.0
72	1	11	280671	151.0
73	1	11	367894	180.0
74	1	11	239123	129.0
75	1	11	100151	60.0
76	1	11	296594	161.0
77	1	11	217903	119.0
78	1	11	258416	151.0
79	1	11	274726	149.0
80	1	11	362127	200.0
81	1	11	377581	221.0
82	1	11	419482	211.0
83	1	11	276400	163.0
84	1	11	104896	69.0
85	1	11	286997	154.0
86	1	11	272092	145.0
87	1	11	292958	160.0
88	1	11	288584	161.0
89	1	11	537063	285.0
90	1	11	305233	162.0
91	1	11	247704	137.0
92	1	11	292536	164.0
93	1	11	307031	141.0
94	1	11	299930	160.0
95	1	11	131081	83.0
96	1	11	273823	151.0
97	1	11	267537	154.0
98	1	11	301958	158.0
99	1	11	355064	195.0
0	2	11	4497653	2486.0
1	2	11	4678203	2619.0
2	2	11	4209015	2441.0
3	2	11	4426999	2690.0
4	2	11	4977643	2958.0
5	2	11	3093082	1583.0
6	2	11	4844098	2755.0
7	2	11	4168036	2309.0
8	2	11	5257229	2813.0
9	2	11	2874459	1650.0
10	2	11	6639356	3793.0
11	2	11	6216611	3558.0
12	2	11	2084839	1265.0
13	2	11	3820813	2230.0
14	2	11	5298589	3069.0
15	2	11	6520473	3235.0
16	2	11	6173922	3434.0
17	2	11	6026729	3315.0
18	2	11	5602507	2943.0
19	2	11	8223719	4857.0
20	2	11	939242	447.0
21	2	11	1174557	580.0
22	2	11	3266998	1941.0
23	2	11	4502149	2641.0
24	2	11	5012539	2831.0
25	2	11	4708897	2716.0
26	2	11	3093408	1755.0
27	2	11	924402	531.0
28	2	11	5129189	2816.0
29	2	11	3799915	2303.0
30	2	11	4849393	2730.0
31	2	11	3490392	1837.0
32	2	11	4580569	2836.0
33	2	11	3429323	1940.0
34	2	11	4613325	2672.0
35	2	11	3563622	2061.0
36	2	11	5369952	2897.0
37	2	11	4801712	2419.0
38	2	11	7146166	4447.0
39	2	11	4524009	2708.0
40	2	11	4470264	2576.0
41	2	11	4984323	2749.0
42	2	11	8551802	4094.0
43	2	11	5887386	3342.0
44	2	11	4380759	2562.0
45	2	11	5425716	3257.0
46	2	11	4862814	2777.0
47	2	11	6336206	3098.0
48	2	11	2263109	1301.0
49	2	11	1544783	764.0
50	2	11	7763196	3777.0
51	2	11	2688974	1465.0
52	2	11	7472719	3623.0
53	2	11	3400867	1956.0
54	2	11	4134449	2209.0
55	2	11	10187798	5684.0
56	2	11	4686591	2621.0
57	2	11	4892670	2782.0
58	2	11	4430718	2265.0
59	2	11	4604217	2513.0
60	2	11	4526674	2481.0
61	2	11	5263588	2983.0
62	2	11	4726449	2679.0
63	2	11	5411663	2894.0
64	2	11	6877038	3846.0
65	2	11	6992806	3622.0
66	2	11	4754348	2680.0
67	2	11	5489653	2897.0
68	2	11	6830501	3591.0
69	2	11	6742637	3599.0
70	2	11	5114912	2882.0
71	2	11	4110606	2360.0
72	2	11	4567583	2581.0
73	2	11	5947116	2980.0
74	2	11	3893325	2211.0
75	2	11	1606751	964.0
76	2	11	4797909	2756.0
77	2	11	3524549	2041.0
78	2	11	4219245	2421.0
79	2	11	4507406	2653.0
80	2	11	5942765	3281.0
81	2	11	6295698	3726.0
82	2	11	6823085	3520.0
83	2	11	4487980	2500.0
84	2	11	1676463	968.0
85	2	11	4662794	2610.0
86	2	11	4427241	2476.0
87	2	11	4762656	2732.0
88	2	11	4714526	2713.0
89	2	11	8928039	5024.0
90	2	11	4969205	2738.0
91	2	11	4076626	2332.0
92	2	11	4790601	2738.0
93	2	11	4913980	2291.0
94	2	11	4919688	2783.0
95	2	11	2111512	1199.0
96	2	11	4464180	2608.0
97	2	11	4388553	2542.0
98	2	11	4928140	2795.0
99	2	11	5855689	3374.0
0	0	12	8346	4.0
1	0	12	8716	6.0
2	0	12	7736	4.0
3	0	12	8101	6.0
4	0	12	8948	5.0
5	0	12	5857	4.0
6	0	12	8977	6.0
7	0	12	7775	4.0
8	0	12	9757	7.0
9	0	12	5377	4.0
10	0	12	12039	7.0
11	0	12	11342	11.0
12	0	12	3696	3.0
13	0	12	7039	5.0
14	0	12	9660	7.0
15	0	12	12653	8.0
16	0	12	11252	7.0
17	0	12	11196	8.0
18	0	12	10545	7.0
19	0	12	14545	10.0
20	0	12	1647	1.0
21	0	12	2109	1.0
22	0	12	6008	4.0
23	0	12	7981	6.0
24	0	12	9344	8.0
25	0	12	8646	7.0
26	0	12	5573	4.0
27	0	12	1577	1.0
28	0	12	9526	7.0
29	0	12	6886	5.0
30	0	12	8891	6.0
31	0	12	6526	4.0
32	0	12	8242	6.0
33	0	12	6156	4.0
34	0	12	8517	6.0
35	0	12	6503	5.0
36	0	12	10043	6.0
37	0	12	9369	6.0
38	0	12	12598	7.0
39	0	12	8117	6.0
40	0	12	8421	6.0
41	0	12	9407	6.0
42	0	12	16598	9.0
43	0	12	10628	5.0
44	0	12	7800	6.0
45	0	12	9849	7.0
46	0	12	8758	6.0
47	0	12	12328	11.0
48	0	12	4198	3.0
49	0	12	2858	2.0
50	0	12	14937	8.0
51	0	12	5035	3.0
52	0	12	14146	8.0
53	0	12	6401	4.0
54	0	12	7788	7.0
55	0	12	18052	15.0
56	0	12	8547	5.0
57	0	12	8887	6.0
58	0	12	8615	6.0
59	0	12	8574	7.0
60	0	12	8251	6.0
61	0	12	9609	7.0
62	0	12	8567	6.0
63	0	12	10085	6.0
64	0	12	12663	8.0
65	0	12	12989	8.0
66	0	12	8450	6.0
67	0	12	10486	7.0
68	0	12	12686	8.0
69	0	12	12659	8.0
70	0	12	9421	6.0
71	0	12	7464	6.0
72	0	12	8427	6.0
73	0	12	11501	7.0
74	0	12	7069	5.0
75	0	12	2792	2.0
76	0	12	8986	6.0
77	0	12	6477	5.0
78	0	12	7696	6.0
79	0	12	8080	6.0
80	0	12	10978	7.0
81	0	12	11101	8.0
82	0	12	13096	8.0
83	0	12	8342	6.0
84	0	12	3012	2.0
85	0	12	8691	6.0
86	0	12	8125	6.0
87	0	12	8842	6.0
88	0	12	8654	5.0
89	0	12	16121	11.0
90	0	12	9213	7.0
91	0	12	7305	5.0
92	0	12	8730	6.0
93	0	12	9825	5.0
94	0	12	8988	6.0
95	0	12	3742	3.0
96	0	12	8157	8.0
97	0	12	7889	7.0
98	0	12	9049	6.0
99	0	12	10644	7.0
0	1	12	286896	166.0
1	1	12	296302	162.0
2	1	12	262563	144.0
3	1	12	273016	163.0
4	1	12	306516	162.0
5	1	12	206099	101.0
6	1	12	301744	170.0
7	1	12	267306	139.0
8	1	12	336621	186.0
9	1	12	185334	106.0
10	1	12	410183	233.0
11	1	12	385294	222.0
12	1	12	130861	74.0
13	1	12	238469	143.0
14	1	12	327897	178.0
15	1	12	437170	211.0
16	1	12	385179	209.0
17	1	12	381654	202.0
18	1	12	361958	175.0
19	1	12	496645	281.0
20	1	12	61963	30.0
21	1	12	77711	37.0
22	1	12	203577	123.0
23	1	12	274654	153.0
24	1	12	318764	167.0
25	1	12	292384	161.0
26	1	12	196038	109.0
27	1	12	59477	34.0
28	1	12	326446	182.0
29	1	12	234476	125.0
30	1	12	301822	164.0
31	1	12	228169	115.0
32	1	12	280947	157.0
33	1	12	214361	116.0
34	1	12	287912	162.0
35	1	12	223489	126.0
36	1	12	343133	180.0
37	1	12	322019	152.0
38	1	12	433485	245.0
39	1	12	277771	156.0
40	1	12	284993	151.0
41	1	12	318491	162.0
42	1	12	578020	267.0
43	1	12	364154	207.0
44	1	12	267939	152.0
45	1	12	330977	192.0
46	1	12	299615	164.0
47	1	12	424567	198.0
48	1	12	144607	80.0
49	1	12	104949	50.0
50	1	12	516795	254.0
51	1	12	177776	93.0
52	1	12	497010	247.0
53	1	12	217794	125.0
54	1	12	268351	137.0
55	1	12	615194	341.0
56	1	12	293396	154.0
57	1	12	302011	168.0
58	1	12	292997	146.0
59	1	12	293772	165.0
60	1	12	285503	152.0
61	1	12	327803	178.0
62	1	12	292314	163.0
63	1	12	346002	178.0
64	1	12	429033	235.0
65	1	12	450383	225.0
66	1	12	294068	159.0
67	1	12	357502	180.0
68	1	12	436591	223.0
69	1	12	432396	222.0
70	1	12	322796	173.0
71	1	12	255799	140.0
72	1	12	286464	143.0
73	1	12	398326	192.0
74	1	12	244205	131.0
75	1	12	102427	63.0
76	1	12	301186	159.0
77	1	12	222213	125.0
78	1	12	262146	144.0
79	1	12	276450	160.0
80	1	12	375235	204.0
81	1	12	380615	224.0
82	1	12	448410	216.0
83	1	12	283925	151.0
84	1	12	107418	61.0
85	1	12	295969	158.0
86	1	12	279450	144.0
87	1	12	295962	163.0
88	1	12	292894	161.0
89	1	12	547111	283.0
90	1	12	313731	167.0
91	1	12	252348	139.0
92	1	12	296800	161.0
93	1	12	343491	160.0
94	1	12	305704	166.0
95	1	12	134813	77.0
96	1	12	275841	153.0
97	1	12	271553	154.0
98	1	12	309154	164.0
99	1	12	361124	200.0
0	2	12	4765217	2618.0
1	2	12	4900921	2725.0
2	2	12	4326108	2512.0
3	2	12	4490112	2695.0
4	2	12	5133513	3019.0
5	2	12	3407548	1707.0
6	2	12	4987607	2859.0
7	2	12	4420307	2407.0
8	2	12	5639696	3024.0
9	2	12	3019004	1696.0
10	2	12	6937933	3954.0
11	2	12	6471036	3713.0
12	2	12	2129503	1285.0
13	2	12	3903914	2316.0
14	2	12	5476727	3254.0
15	2	12	7354729	3589.0
16	2	12	6483366	3612.0
17	2	12	6412033	3491.0
18	2	12	6042403	3182.0
19	2	12	8464278	4946.0
20	2	12	1049576	492.0
21	2	12	1300677	631.0
22	2	12	3307882	1998.0
23	2	12	4596715	2697.0
24	2	12	5313884	2941.0
25	2	12	4836426	2789.0
26	2	12	3250898	1819.0
27	2	12	985784	563.0
28	2	12	5441027	2978.0
29	2	12	3867067	2294.0
30	2	12	5024003	2847.0
31	2	12	3784078	1963.0
32	2	12	4687266	2759.0
33	2	12	3556477	2026.0
34	2	12	4766967	2762.0
35	2	12	3675628	2120.0
36	2	12	5717918	3074.0
37	2	12	5346542	2623.0
38	2	12	7399041	4310.0
39	2	12	4632693	2712.0
40	2	12	4697572	2604.0
41	2	12	5271050	2901.0
42	2	12	9854595	4740.0
43	2	12	6128914	3626.0
44	2	12	4460423	2722.0
45	2	12	5503567	3397.0
46	2	12	5010232	2896.0
47	2	12	7129448	3439.0
48	2	12	2334969	1353.0
49	2	12	1766443	860.0
50	2	12	8781768	4250.0
51	2	12	2931146	1569.0
52	2	12	8482967	4060.0
53	2	12	3542317	1996.0
54	2	12	4453143	2363.0
55	2	12	10556191	6052.0
56	2	12	4889855	2741.0
57	2	12	5041331	2899.0
58	2	12	4839890	2446.0
59	2	12	4877376	2646.0
60	2	12	4776200	2640.0
61	2	12	5494508	3136.0
62	2	12	4876316	2815.0
63	2	12	5765690	3066.0
64	2	12	7201054	4040.0
65	2	12	7657139	3956.0
66	2	12	4964187	2796.0
67	2	12	5947127	3076.0
68	2	12	7412532	3923.0
69	2	12	7265367	3864.0
70	2	12	5401990	3029.0
71	2	12	4236056	2439.0
72	2	12	4745603	2734.0
73	2	12	6693640	3270.0
74	2	12	4043147	2310.0
75	2	12	1664569	1001.0
76	2	12	4940273	2844.0
77	2	12	3653383	2088.0
78	2	12	4344493	2512.0
79	2	12	4590330	2721.0
80	2	12	6310736	3484.0
81	2	12	6435616	3861.0
82	2	12	7552440	3827.0
83	2	12	4702581	2612.0
84	2	12	1748209	1015.0
85	2	12	4907629	2732.0
86	2	12	4641322	2588.0
87	2	12	4875961	2833.0
88	2	12	4854984	2834.0
89	2	12	9287001	5328.0
90	2	12	5214326	2895.0
91	2	12	4219196	2435.0
92	2	12	4937922	2848.0
93	2	12	5774128	2571.0
94	2	12	5102425	2903.0
95	2	12	2210781	1262.0
96	2	12	4546035	2670.0
97	2	12	4523527	2628.0
98	2	12	5136928	2892.0
99	2	12	6052727	3516.0
0	3	6	669937	294.0
1	3	6	671221	246.0
2	3	6	669715	223.0
3	3	6	671584	226.0
4	3	6	669927	228.0
5	3	6	658376	227.0
6	3	6	670859	278.0
7	3	6	667350	233.0
8	3	6	671047	227.0
9	3	6	663926	228.0
10	3	6	672464	215.0
11	3	6	671026	218.0
12	3	6	653422	238.0
13	3	6	669691	215.0
14	3	6	671298	213.0
15	3	6	670977	218.0
16	3	6	671615	216.0
17	3	6	670601	208.0
18	3	6	669249	213.0
19	3	6	673570	204.0
20	3	6	526967	220.0
21	3	6	559168	232.0
22	3	6	663445	229.0
23	3	6	667845	232.0
24	3	6	671035	219.0
25	3	6	671170	219.0
26	3	6	659727	232.0
27	3	6	561716	240.0
28	3	6	670683	214.0
29	3	6	666338	224.0
30	3	6	669118	223.0
31	3	6	660751	236.0
32	3	6	670655	223.0
33	3	6	663278	222.0
34	3	6	671282	222.0
35	3	6	667955	224.0
36	3	6	671170	219.0
37	3	6	667924	218.0
38	3	6	672448	216.0
39	3	6	668271	220.0
40	3	6	670632	219.0
41	3	6	671681	219.0
42	3	6	670397	208.0
43	3	6	672131	208.0
44	3	6	669348	212.0
45	3	6	672148	209.0
46	3	6	664937	225.0
47	3	6	670285	220.0
48	3	6	648418	227.0
49	3	6	545888	235.0
50	3	6	672033	210.0
51	3	6	655808	228.0
52	3	6	664204	223.0
53	3	6	668039	220.0
54	3	6	668671	217.0
55	3	6	673777	205.0
56	3	6	669128	231.0
57	3	6	668729	220.0
58	3	6	658626	231.0
59	3	6	667749	245.0
60	3	6	668179	227.0
61	3	6	672161	208.0
62	3	6	669687	219.0
63	3	6	670887	212.0
64	3	6	672680	211.0
65	3	6	670912	207.0
66	3	6	667960	220.0
67	3	6	670409	223.0
68	3	6	668920	224.0
69	3	6	672465	214.0
70	3	6	668944	221.0
71	3	6	667801	230.0
72	3	6	670462	224.0
73	3	6	670306	223.0
74	3	6	666461	225.0
75	3	6	640724	241.0
76	3	6	671959	226.0
77	3	6	667095	223.0
78	3	6	668727	251.0
79	3	6	671397	211.0
80	3	6	671726	216.0
81	3	6	672351	207.0
82	3	6	672504	215.0
83	3	6	668862	221.0
84	3	6	614462	233.0
85	3	6	670638	218.0
86	3	6	669416	218.0
87	3	6	671310	210.0
88	3	6	671188	211.0
89	3	6	673580	206.0
90	3	6	669860	225.0
91	3	6	666695	224.0
92	3	6	670068	214.0
93	3	6	662523	226.0
94	3	6	670330	211.0
95	3	6	646759	232.0
96	3	6	670835	211.0
97	3	6	669045	212.0
98	3	6	671470	217.0
99	3	6	672122	209.0
0	3	7	4513107	1659.0
1	3	7	4584725	1654.0
2	3	7	4514553	1632.0
3	3	7	4637148	1621.0
4	3	7	4559097	1629.0
5	3	7	3939681	1507.0
6	3	7	4598951	1620.0
7	3	7	4390100	1595.0
8	3	7	4586350	1640.0
9	3	7	4151844	1673.0
10	3	7	4721670	1622.0
11	3	7	4663066	1577.0
12	3	7	3758952	1495.0
13	3	7	4488422	1689.0
14	3	7	4646584	1705.0
15	3	7	4610476	1614.0
16	3	7	4676248	1601.0
17	3	7	4596536	1605.0
18	3	7	4512285	1578.0
19	3	7	4851183	1588.0
20	3	7	1997582	853.0
21	3	7	2327630	977.0
22	3	7	4224948	1544.0
23	3	7	4446114	1573.0
24	3	7	4596075	1605.0
25	3	7	4613892	1600.0
26	3	7	4029782	1511.0
27	3	7	2330010	1105.0
28	3	7	4578177	1604.0
29	3	7	4329644	1580.0
30	3	7	4508448	1574.0
31	3	7	4063740	1523.0
32	3	7	4550286	1647.0
33	3	7	4154034	1543.0
34	3	7	4607004	1617.0
35	3	7	4399298	1592.0
36	3	7	4618727	1613.0
37	3	7	4413268	1570.0
38	3	7	4749866	1594.0
39	3	7	4452295	1579.0
40	3	7	4578140	1624.0
41	3	7	4629576	1620.0
42	3	7	4617474	1591.0
43	3	7	4701270	1643.0
44	3	7	4515364	1603.0
45	3	7	4707369	1642.0
46	3	7	4396553	1542.0
47	3	7	4575869	1599.0
48	3	7	3718112	1429.0
49	3	7	2442635	1244.0
50	3	7	4690786	1689.0
51	3	7	3867525	1527.0
52	3	7	4441462	1615.0
53	3	7	4362250	1709.0
54	3	7	4420062	1663.0
55	3	7	4885494	1667.0
56	3	7	4477408	1626.0
57	3	7	4495958	1587.0
58	3	7	4205498	1519.0
59	3	7	4455919	1578.0
60	3	7	4400551	1609.0
61	3	7	4680043	1622.0
62	3	7	4491091	1587.0
63	3	7	4589190	1616.0
64	3	7	4779830	1591.0
65	3	7	4614335	1605.0
66	3	7	4432450	1589.0
67	3	7	4574848	1713.0
68	3	7	4548792	1605.0
69	3	7	4719813	1627.0
70	3	7	4509299	1627.0
71	3	7	4438042	1601.0
72	3	7	4557167	1637.0
73	3	7	4552323	1646.0
74	3	7	4326076	1596.0
75	3	7	3443962	1438.0
